name_en,unique_ja_count,name_ja,occurrence_count,source_architect_id,source_line
"JV",40,"共同企業体",29,8531,3958
"JV",40,"共同企業体",29,8617,4006
"JV",40,"共同企業体",29,8653,4022
"JV",40,"共同企業体",29,9125,4291
"JV",40,"共同企業体",29,9214,4344
"JV",40,"共同企業体",29,9349,4430
"JV",40,"共同企業体",29,9397,4460
"JV",40,"共同企業体",29,9613,4589
"JV",40,"共同企業体",29,9744,4665
"JV",40,"共同企業体",29,9904,4755
"JV",40,"共同企業体",29,10135,4869
"JV",40,"業務特別共同企業体",1,3914,1697
"JV",40,"設計監理共同企業体",4,4156,1804
"JV",40,"設計監理共同企業体",4,5163,2236
"JV",40,"設計監理共同企業体",4,6728,3021
"JV",40,"設計監理共同企業体",4,8585,3985
"JV",40,"特定共同企業体",1,4355,1881
"JV",40,"設計監理共同体",2,4361,1883
"JV",40,"設計監理共同体",2,6037,2682
"JV",40,"沖縄県立武道館設計共同企業体",1,4493,1928
"JV",40,"新本社ビル設計共同企業体",1,4542,1947
"JV",40,"山梨ITセンター設計共同企業体",1,4733,2022
"JV",40,"黒川・イプスタイン・アラップ共同企業体",1,4953,2134
"JV",40,"森林文化アカデミー（仮称）建築設計業務特別共同企業体",1,5190,2246
"JV",40,"特定設計業務共同企業体",2,5203,2255
"JV",40,"特定設計業務共同企業体",2,9868,4729
"JV",40,"大成・五洋・古久根建設工事共同企業体",1,5526,2414
"JV",40,"安井・雅禧・西島・熊平設計共同体",1,5563,2435
"JV",40,"企業体",3,5815,2565
"JV",40,"企業体",3,5816,2566
"JV",40,"企業体",3,9889,4744
"JV",40,"特定建設工事設計・施工連合体",1,5862,2589
"JV",40,"大崎・総合設備・トーホー設備・森川設計業務共同企業体",1,5979,2646
"JV",40,"設計業務特別共同企業体",1,6254,2787
"JV",40,"A・W・A設計共同体",1,6955,3130
"JV",40,"出雲市新庁舎設計共同体",1,7291,3298
"JV",40,"設計・工事監理共同企業体",1,7696,3510
"JV",40,"同志社大学今出川キャンパス整備設計共同企業体",1,7814,3568
"JV",40,"異業種特定建設共同企業体",2,7852,3587
"JV",40,"異業種特定建設共同企業体",2,8714,4056
"JV",40,"東京駅八重洲開発設計共同企業体",1,7879,3597
"JV",40,"設計監理共同事業体",1,7930,3628
"JV",40,"飯田橋駅西口地区市街地再開発事業施設建築物実施設計共同企業体",1,8116,3728
"JV",40,"大林・藤井・岡野・きんでん・東洋熱工業特定建設工事共同企業体",1,8349,3856
"JV",40,"竹中・長建・ワシヅ設計共同企業体",1,8527,3955
"JV",40,"東京駅丸の内広場整備設計共同企業体",1,8791,4101
"JV",40,"釜石市唐丹地区学校等建設工事設計業務特定設計共同体",1,8800,4105
"JV",40,"新庁舎免震改修工事等設計業務委託設計共同体",1,8812,4110
"JV",40,"共同提案体",1,8965,4194
"JV",40,"虎ノ門2-10計画設計共同体",1,8968,4197
"JV",40,"共同企業体（BANJAC）",1,9396,4459
"JV",40,"設計企業体",1,9589,4572
"JV",40,"特定建設工事設計・施工共同企業体",1,9614,4590
"JV",40,"特定建設関連業務委託共同体",1,10094,4852
"NIKKEN SEKKEI",42,"日建設計・大阪",1,11,12
"NIKKEN SEKKEI",42,"日建設計",104,17,17
"NIKKEN SEKKEI",42,"日建設計",104,152,121
"NIKKEN SEKKEI",42,"日建設計",104,542,303
"NIKKEN SEKKEI",42,"日建設計",104,1743,815
"NIKKEN SEKKEI",42,"日建設計",104,2374,1073
"NIKKEN SEKKEI",42,"日建設計",104,2476,1109
"NIKKEN SEKKEI",42,"日建設計",104,2637,1168
"NIKKEN SEKKEI",42,"日建設計",104,2796,1224
"NIKKEN SEKKEI",42,"日建設計",104,2954,1284
"NIKKEN SEKKEI",42,"日建設計",104,3644,1568
"NIKKEN SEKKEI",42,"日建設計",104,3680,1581
"NIKKEN SEKKEI",42,"日建設計",104,3691,1585
"NIKKEN SEKKEI",42,"日建設計",104,3765,1617
"NIKKEN SEKKEI",42,"日建設計",104,4110,1791
"NIKKEN SEKKEI",42,"日建設計",104,4266,1845
"NIKKEN SEKKEI",42,"日建設計",104,4267,1846
"NIKKEN SEKKEI",42,"日建設計",104,4316,1866
"NIKKEN SEKKEI",42,"日建設計",104,4330,1872
"NIKKEN SEKKEI",42,"日建設計",104,4398,1892
"NIKKEN SEKKEI",42,"日建設計",104,4542,1947
"NIKKEN SEKKEI",42,"日建設計",104,4707,2016
"NIKKEN SEKKEI",42,"日建設計",104,4745,2028
"NIKKEN SEKKEI",42,"日建設計",104,4777,2041
"NIKKEN SEKKEI",42,"日建設計",104,4845,2075
"NIKKEN SEKKEI",42,"日建設計",104,4846,2076
"NIKKEN SEKKEI",42,"日建設計",104,4973,2148
"NIKKEN SEKKEI",42,"日建設計",104,5077,2190
"NIKKEN SEKKEI",42,"日建設計",104,5088,2196
"NIKKEN SEKKEI",42,"日建設計",104,5195,2249
"NIKKEN SEKKEI",42,"日建設計",104,5234,2270
"NIKKEN SEKKEI",42,"日建設計",104,5277,2295
"NIKKEN SEKKEI",42,"日建設計",104,5372,2340
"NIKKEN SEKKEI",42,"日建設計",104,5477,2394
"NIKKEN SEKKEI",42,"日建設計",104,5667,2486
"NIKKEN SEKKEI",42,"日建設計",104,5757,2535
"NIKKEN SEKKEI",42,"日建設計",104,5825,2574
"NIKKEN SEKKEI",42,"日建設計",104,5915,2615
"NIKKEN SEKKEI",42,"日建設計",104,6037,2682
"NIKKEN SEKKEI",42,"日建設計",104,6288,2803
"NIKKEN SEKKEI",42,"日建設計",104,6483,2894
"NIKKEN SEKKEI",42,"日建設計",104,6500,2908
"NIKKEN SEKKEI",42,"日建設計",104,6523,2920
"NIKKEN SEKKEI",42,"日建設計",104,6664,2994
"NIKKEN SEKKEI",42,"日建設計",104,6665,2995
"NIKKEN SEKKEI",42,"日建設計",104,6696,3011
"NIKKEN SEKKEI",42,"日建設計",104,6736,3027
"NIKKEN SEKKEI",42,"日建設計",104,6811,3055
"NIKKEN SEKKEI",42,"日建設計",104,6911,3109
"NIKKEN SEKKEI",42,"日建設計",104,6914,3111
"NIKKEN SEKKEI",42,"日建設計",104,6917,3114
"NIKKEN SEKKEI",42,"日建設計",104,7010,3157
"NIKKEN SEKKEI",42,"日建設計",104,7027,3166
"NIKKEN SEKKEI",42,"日建設計",104,7028,3167
"NIKKEN SEKKEI",42,"日建設計",104,7426,3358
"NIKKEN SEKKEI",42,"日建設計",104,7555,3422
"NIKKEN SEKKEI",42,"日建設計",104,7606,3457
"NIKKEN SEKKEI",42,"日建設計",104,7696,3510
"NIKKEN SEKKEI",42,"日建設計",104,7734,3529
"NIKKEN SEKKEI",42,"日建設計",104,7735,3530
"NIKKEN SEKKEI",42,"日建設計",104,7755,3540
"NIKKEN SEKKEI",42,"日建設計",104,7879,3597
"NIKKEN SEKKEI",42,"日建設計",104,7900,3606
"NIKKEN SEKKEI",42,"日建設計",104,7970,3654
"NIKKEN SEKKEI",42,"日建設計",104,8024,3680
"NIKKEN SEKKEI",42,"日建設計",104,8083,3705
"NIKKEN SEKKEI",42,"日建設計",104,8085,3707
"NIKKEN SEKKEI",42,"日建設計",104,8116,3728
"NIKKEN SEKKEI",42,"日建設計",104,8169,3757
"NIKKEN SEKKEI",42,"日建設計",104,8238,3796
"NIKKEN SEKKEI",42,"日建設計",104,8280,3815
"NIKKEN SEKKEI",42,"日建設計",104,8281,3816
"NIKKEN SEKKEI",42,"日建設計",104,8312,3836
"NIKKEN SEKKEI",42,"日建設計",104,8351,3858
"NIKKEN SEKKEI",42,"日建設計",104,8402,3884
"NIKKEN SEKKEI",42,"日建設計",104,8411,3889
"NIKKEN SEKKEI",42,"日建設計",104,8470,3923
"NIKKEN SEKKEI",42,"日建設計",104,8510,3946
"NIKKEN SEKKEI",42,"日建設計",104,8580,3981
"NIKKEN SEKKEI",42,"日建設計",104,8609,4002
"NIKKEN SEKKEI",42,"日建設計",104,8679,4039
"NIKKEN SEKKEI",42,"日建設計",104,8696,4047
"NIKKEN SEKKEI",42,"日建設計",104,8727,4061
"NIKKEN SEKKEI",42,"日建設計",104,8739,4068
"NIKKEN SEKKEI",42,"日建設計",104,8832,4122
"NIKKEN SEKKEI",42,"日建設計",104,8836,4124
"NIKKEN SEKKEI",42,"日建設計",104,8860,4135
"NIKKEN SEKKEI",42,"日建設計",104,8881,4145
"NIKKEN SEKKEI",42,"日建設計",104,8985,4207
"NIKKEN SEKKEI",42,"日建設計",104,9071,4258
"NIKKEN SEKKEI",42,"日建設計",104,9163,4312
"NIKKEN SEKKEI",42,"日建設計",104,9239,4359
"NIKKEN SEKKEI",42,"日建設計",104,9281,4389
"NIKKEN SEKKEI",42,"日建設計",104,9339,4422
"NIKKEN SEKKEI",42,"日建設計",104,9341,4424
"NIKKEN SEKKEI",42,"日建設計",104,9351,4432
"NIKKEN SEKKEI",42,"日建設計",104,9509,4532
"NIKKEN SEKKEI",42,"日建設計",104,9705,4642
"NIKKEN SEKKEI",42,"日建設計",104,9753,4667
"NIKKEN SEKKEI",42,"日建設計",104,9887,4742
"NIKKEN SEKKEI",42,"日建設計",104,10016,4813
"NIKKEN SEKKEI",42,"日建設計",104,10046,4828
"NIKKEN SEKKEI",42,"日建設計",104,10115,4860
"NIKKEN SEKKEI",42,"日建設計",104,10167,4892
"NIKKEN SEKKEI",42,"日建設計",104,10168,4893
"NIKKEN SEKKEI",42,"川島克也＋岡田耕治／日建設計",1,6394,2846
"NIKKEN SEKKEI",42,"山梨知彦＋羽鳥達也／日建設計",1,6556,2940
"NIKKEN SEKKEI",42,"山梨知彦 芦田智之 勝矢武之／日建設計",1,6673,2999
"NIKKEN SEKKEI",42,"茅野秀真＋白井大之＋鈴木健悦／日建設計",1,7081,3193
"NIKKEN SEKKEI",42,"山梨知彦＋羽鳥達也＋石原嘉人＋川島範久／日建設計",1,7117,3212
"NIKKEN SEKKEI",42,"近藤彰宏＋塩田洋＋高嶋玲子／日建設計",1,7192,3238
"NIKKEN SEKKEI",42,"赤木隆＋下坂浩和／日建設計",1,7290,3297
"NIKKEN SEKKEI",42,"川島克也＋田中公康／日建設計",1,7291,3298
"NIKKEN SEKKEI",42,"岩崎克也＋竹内稔＋石崎健一／日建設計",1,7756,3541
"NIKKEN SEKKEI",42,"大谷弘明＋千本多加子／日建設計",1,7757,3542
"NIKKEN SEKKEI",42,"川島克也＋勝山太郎＋中島上／日建設計",1,7928,3626
"NIKKEN SEKKEI",42,"茅野秀真＋白井大之＋鈴木健悦＋森隆／日建設計",1,7931,3629
"NIKKEN SEKKEI",42,"山梨知彦＋羽鳥達也＋笹山恭代＋石原嘉人／日建設計",1,7983,3659
"NIKKEN SEKKEI",42,"川島克也＋近藤彰宏／日建設計",1,8127,3734
"NIKKEN SEKKEI",42,"日建設計／羽鳥達也",1,8198,3771
"NIKKEN SEKKEI",42,"河副智之＋河野信＋西川昌志／日建設計",1,8272,3809
"NIKKEN SEKKEI",42,"日建設計／中本太郎＋坂本隆之＋畑野了",1,8409,3888
"NIKKEN SEKKEI",42,"日建設計／川島克也＋近藤彰宏＋漆間一浩",1,8414,3892
"NIKKEN SEKKEI",42,"日建設計／中本太郎＋石原嘉人＋萩原裕加",1,8750,4072
"NIKKEN SEKKEI",42,"日建設計／川島克也＋山本武志＋上野山健太",1,8951,4187
"NIKKEN SEKKEI",42,"高橋秀通＋大庭拓也／日建設計",1,9015,4228
"NIKKEN SEKKEI",42,"川島克也＋岡田耕治＋伊藤佐恵／日建設計",1,9052,4246
"NIKKEN SEKKEI",42,"日建設計／羽鳥達也＋加瀬美和子＋松井一哲",1,9110,4282
"NIKKEN SEKKEI",42,"日建設計／高橋秀通＋勝矢武之＋大庭拓也＋高橋恵多",1,9120,4287
"NIKKEN SEKKEI",42,"日建設計／西岡理郎 坂本隆之",1,9126,4292
"NIKKEN SEKKEI",42,"日建設計／木村雅一＋三上愼司＋伊東宏和",1,9197,4333
"NIKKEN SEKKEI",42,"日建設計／太田幸司＋松井美奈歩",1,9282,4390
"NIKKEN SEKKEI",42,"日建設計／杉山俊一＋髙橋央＋甚内有紀＋藤田健児＋岡部真久",1,9292,4393
"NIKKEN SEKKEI",42,"日建設計／芦田智之＋恩田聡＋村上博昭",1,9338,4421
"NIKKEN SEKKEI",42,"日建設計／若林亮＋石森秀一＋木村征也",1,9350,4431
"NIKKEN SEKKEI",42,"日建設計／河野信＋西川昌志",1,9364,4437
"NIKKEN SEKKEI",42,"高橋秀通＋勝矢武之＋大庭拓也＋高橋恵多／日建設計",1,9394,4458
"NIKKEN SEKKEI",42,"日建設計／高橋秀通＋大庭拓也＋高橋恵多",1,9478,4516
"NIKKEN SEKKEI",42,"八里直輝＋柳澤彩＋山崎隆盛／日建設計",1,9510,4533
"NIKKEN SEKKEI",42,"日建設計／羽月喜通＋朴玄淳＋小松良朗＋岩田友紀",1,9551,4554
"NIKKEN SEKKEI",42,"日建設計／大庭拓也＋松丸真佑美",1,9576,4567
"NIKKEN SEKKEI",42,"日建設計／小谷陽次郎＋岡田宏介＋村井健治",1,9720,4651
"NIKKEN SEKKEI",42,"日建設計／勝矢武之＋津田文＋加藤雅大",1,9918,4762
"NIKKEN SEKKEI",42,"日建設計／多喜茂＋白井尚太郎＋高畑貴良志＋戸田弘志",1,10062,4836
"NIKKEN SEKKEI",42,"日建設計／大澤智＋久下武彦＋吉田聡",1,10099,4855
"NIHON SEKKEI",13,"日本設計",80,2608,1159
"NIHON SEKKEI",13,"日本設計",80,2731,1206
"NIHON SEKKEI",13,"日本設計",80,2825,1232
"NIHON SEKKEI",13,"日本設計",80,2955,1285
"NIHON SEKKEI",13,"日本設計",80,3074,1331
"NIHON SEKKEI",13,"日本設計",80,3214,1393
"NIHON SEKKEI",13,"日本設計",80,3548,1525
"NIHON SEKKEI",13,"日本設計",80,3595,1549
"NIHON SEKKEI",13,"日本設計",80,3862,1670
"NIHON SEKKEI",13,"日本設計",80,3880,1678
"NIHON SEKKEI",13,"日本設計",80,4029,1755
"NIHON SEKKEI",13,"日本設計",80,4598,1976
"NIHON SEKKEI",13,"日本設計",80,4709,2017
"NIHON SEKKEI",13,"日本設計",80,4745,2028
"NIHON SEKKEI",13,"日本設計",80,4822,2062
"NIHON SEKKEI",13,"日本設計",80,4940,2122
"NIHON SEKKEI",13,"日本設計",80,5217,2260
"NIHON SEKKEI",13,"日本設計",80,5264,2287
"NIHON SEKKEI",13,"日本設計",80,5309,2312
"NIHON SEKKEI",13,"日本設計",80,5437,2371
"NIHON SEKKEI",13,"日本設計",80,5533,2419
"NIHON SEKKEI",13,"日本設計",80,5641,2471
"NIHON SEKKEI",13,"日本設計",80,5695,2499
"NIHON SEKKEI",13,"日本設計",80,5742,2528
"NIHON SEKKEI",13,"日本設計",80,5758,2536
"NIHON SEKKEI",13,"日本設計",80,5862,2589
"NIHON SEKKEI",13,"日本設計",80,5876,2595
"NIHON SEKKEI",13,"日本設計",80,6009,2662
"NIHON SEKKEI",13,"日本設計",80,6030,2679
"NIHON SEKKEI",13,"日本設計",80,6099,2718
"NIHON SEKKEI",13,"日本設計",80,6118,2727
"NIHON SEKKEI",13,"日本設計",80,6190,2761
"NIHON SEKKEI",13,"日本設計",80,6286,2801
"NIHON SEKKEI",13,"日本設計",80,6357,2826
"NIHON SEKKEI",13,"日本設計",80,6363,2830
"NIHON SEKKEI",13,"日本設計",80,6400,2851
"NIHON SEKKEI",13,"日本設計",80,6442,2875
"NIHON SEKKEI",13,"日本設計",80,6463,2884
"NIHON SEKKEI",13,"日本設計",80,6595,2960
"NIHON SEKKEI",13,"日本設計",80,6733,3025
"NIHON SEKKEI",13,"日本設計",80,7027,3166
"NIHON SEKKEI",13,"日本設計",80,7029,3168
"NIHON SEKKEI",13,"日本設計",80,7092,3198
"NIHON SEKKEI",13,"日本設計",80,7205,3246
"NIHON SEKKEI",13,"日本設計",80,7312,3308
"NIHON SEKKEI",13,"日本設計",80,7506,3403
"NIHON SEKKEI",13,"日本設計",80,7735,3530
"NIHON SEKKEI",13,"日本設計",80,7809,3565
"NIHON SEKKEI",13,"日本設計",80,7878,3596
"NIHON SEKKEI",13,"日本設計",80,7929,3627
"NIHON SEKKEI",13,"日本設計",80,7933,3630
"NIHON SEKKEI",13,"日本設計",80,8164,3756
"NIHON SEKKEI",13,"日本設計",80,8172,3758
"NIHON SEKKEI",13,"日本設計",80,8175,3760
"NIHON SEKKEI",13,"日本設計",80,8278,3814
"NIHON SEKKEI",13,"日本設計",80,8341,3852
"NIHON SEKKEI",13,"日本設計",80,8363,3863
"NIHON SEKKEI",13,"日本設計",80,8531,3958
"NIHON SEKKEI",13,"日本設計",80,8581,3982
"NIHON SEKKEI",13,"日本設計",80,8595,3992
"NIHON SEKKEI",13,"日本設計",80,8617,4006
"NIHON SEKKEI",13,"日本設計",80,8653,4022
"NIHON SEKKEI",13,"日本設計",80,8740,4069
"NIHON SEKKEI",13,"日本設計",80,8755,4074
"NIHON SEKKEI",13,"日本設計",80,8817,4113
"NIHON SEKKEI",13,"日本設計",80,8968,4197
"NIHON SEKKEI",13,"日本設計",80,8973,4201
"NIHON SEKKEI",13,"日本設計",80,8984,4206
"NIHON SEKKEI",13,"日本設計",80,9022,4233
"NIHON SEKKEI",13,"日本設計",80,9037,4239
"NIHON SEKKEI",13,"日本設計",80,9348,4429
"NIHON SEKKEI",13,"日本設計",80,9349,4430
"NIHON SEKKEI",13,"日本設計",80,9420,4478
"NIHON SEKKEI",13,"日本設計",80,9594,4574
"NIHON SEKKEI",13,"日本設計",80,9716,4648
"NIHON SEKKEI",13,"日本設計",80,9718,4650
"NIHON SEKKEI",13,"日本設計",80,9888,4743
"NIHON SEKKEI",13,"日本設計",80,9897,4749
"NIHON SEKKEI",13,"日本設計",80,10100,4856
"NIHON SEKKEI",13,"日本設計",80,10168,4893
"NIHON SEKKEI",13,"大坪泰＋御手洗僚子／日本設計",1,7270,3289
"NIHON SEKKEI",13,"高橋正泰＋村山純二＋武田新平／日本設計",1,7400,3346
"NIHON SEKKEI",13,"高橋正泰＋利田純一＋塩崎創／日本設計",1,7401,3347
"NIHON SEKKEI",13,"日本設計／小泉治・藤田雅義",1,7517,3405
"NIHON SEKKEI",13,"近宮健一・東本光尚／日本設計",1,8029,3682
"NIHON SEKKEI",13,"竹林正彦／日本設計",2,8135,3739
"NIHON SEKKEI",13,"竹林正彦／日本設計",2,8609,4002
"NIHON SEKKEI",13,"日本設計／篠﨑淳＋河野建介＋寺﨑雅彦",1,8735,4067
"NIHON SEKKEI",13,"日本設計／山﨑彰夫＋井上信次郎＋畑江未央＋高増拓実",1,9196,4332
"NIHON SEKKEI",13,"日本設計／塚川譲＋堀駿",1,9293,4394
"NIHON SEKKEI",13,"小泉治＋市丸貴裕＋草野崇文＋吉岡紘介／日本設計",1,9383,4450
"NIHON SEKKEI",13,"日本設計／廣瀬浩二＋武田新平",1,9460,4504
"NIHON SEKKEI",13,"小泉治＋市丸貴裕＋草野崇文＋中村伸／日本設計",1,9684,4630
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,5228,2267
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,5419,2363
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,5441,2373
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,5667,2486
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,5668,2487
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6037,2682
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6138,2736
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6154,2744
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6242,2784
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6323,2812
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6496,2904
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6606,2966
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6686,3005
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6728,3021
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6894,3097
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6911,3109
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6912,3110
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,6914,3111
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7091,3197
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7196,3240
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7257,3279
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7258,3280
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7606,3457
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7696,3510
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7739,3533
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7755,3540
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7773,3551
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7840,3578
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,7930,3628
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8211,3776
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8274,3811
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8407,3886
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8469,3922
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8860,4135
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8866,4139
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,8914,4165
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9125,4291
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9184,4323
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9196,4332
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9348,4429
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9349,4430
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9410,4471
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9605,4583
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9648,4609
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,9886,4741
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計",46,10016,4813
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計（津田育宏＋石井邦彦）",1,8666,4029
"MITSUBISHI JISHO SEKKEI",16,"山極裕史＋高田慎也／三菱地所設計 宮地弘毅＋小池秋彦／三菱地所設計",1,8678,4038
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計／植田直樹＋津久井敦士",1,8789,4099
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計／永田康明＋長澤輝明",1,8790,4100
"MITSUBISHI JISHO SEKKEI",16,"三菱地所設計／大森晃＋梶隆之＋間部賢太郎",1,8908,4162
