duplicate_name_en,occurrence_count,name_ja,source_architect_id,source_line
"JV",155,"設計共同企業体",8595,3991
"JV",155,"設計共同体",8596,3992
"JV",155,"共同企業体",8617,4005
"JV",155,"共同企業体",8653,4021
"JV",155,"異業種特定建設共同企業体",8714,4055
"JV",155,"設計共同体",8765,4082
"JV",155,"設計共同企業体",8777,4089
"JV",155,"東京駅丸の内広場整備設計共同企業体",8791,4100
"JV",155,"釜石市唐丹地区学校等建設工事設計業務特定設計共同体",8800,4104
"JV",155,"新庁舎免震改修工事等設計業務委託設計共同体",8812,4109
"JV",155,"共同提案体",8965,4193
"JV",155,"虎ノ門2-10計画設計共同体",8968,4196
"JV",155,"設計共同企業体",8971,4199
"JV",155,"設計共同企業体",9053,4246
"JV",155,"設計共同体",9071,4257
"JV",155,"共同企業体",9125,4290
"JV",155,"設計共同体",9143,4299
"JV",155,"設計共同体",9144,4300
"JV",155,"設計共同体",9154,4305
"JV",155,"設計共同体",9166,4313
"JV",155,"共同企業体",9214,4343
"JV",155,"設計共同企業体",9258,4373
"JV",155,"共同企業体",9349,4429
"JV",155,"設計共同体",9384,4450
"JV",155,"共同体",9392,4455
"JV",155,"共同企業体（BANJAC）",9396,4458
"JV",155,"共同企業体",9397,4459
"JV",155,"設計共同体",9403,4464
"JV",155,"設計共同企業体",9405,4466
"JV",155,"設計共同体",9439,4489
"JV",155,"設計共同企業体",9450,4497
"JV",155,"設計企業体",9589,4571
"JV",155,"設計共同体",9600,4578
"JV",155,"設計共同体",9611,4587
"JV",155,"共同企業体",9613,4588
"JV",155,"特定建設工事設計・施工共同企業体",9614,4589
"JV",155,"設計共同企業体",9657,4614
"JV",155,"共同企業体",9744,4664
"JV",155,"設計共同企業体",9753,4666
"JV",155,"設計共同企業体",9768,4673
"JV",155,"設計共同体",9808,4694
"JV",155,"特定設計業務共同企業体",9868,4728
"JV",155,"企業体",9889,4743
"JV",155,"共同企業体",9904,4754
"JV",155,"設計共同体",9956,4779
"JV",155,"設計共同体",10073,4843
"JV",155,"特定建設関連業務委託共同体",10094,4851
"JV",155,"設計共同体",10127,4864
"JV",155,"共同企業体",10135,4868
"NIKKEN SEKKEI",139,"日建設計・東京",17,16
"NIKKEN SEKKEI",139,"日建設計",152,120
"NIKKEN SEKKEI",139,"日建設計",542,302
"NIKKEN SEKKEI",139,"日建設計",1743,814
"NIKKEN SEKKEI",139,"日建設計・東京",2374,1072
"NIKKEN SEKKEI",139,"日建設計",3644,1567
"NIKKEN SEKKEI",139,"日建設計",3680,1580
"NIKKEN SEKKEI",139,"日建設計",3691,1584
"NIKKEN SEKKEI",139,"日建設計",3765,1616
"NIKKEN SEKKEI",139,"日建設計",4110,1790
"NIKKEN SEKKEI",139,"日建設計",4266,1844
"NIKKEN SEKKEI",139,"日建設計",4316,1865
"NIKKEN SEKKEI",139,"日建設計",4330,1871
"NIKKEN SEKKEI",139,"日建設計",4398,1891
"NIKKEN SEKKEI",139,"日建設計",4542,1946
"NIKKEN SEKKEI",139,"日建設計",4707,2015
"NIKKEN SEKKEI",139,"日建設計",4745,2027
"NIKKEN SEKKEI",139,"日建設計",4777,2040
"NIKKEN SEKKEI",139,"日建設計",4845,2074
"NIKKEN SEKKEI",139,"日建設計",4846,2075
"NIKKEN SEKKEI",139,"日建設計(MAS・2000共同設計室)",4973,2147
"NIKKEN SEKKEI",139,"日建設計",5088,2195
"NIKKEN SEKKEI",139,"日建設計",5195,2248
"NIKKEN SEKKEI",139,"日建設計",5234,2269
"NIKKEN SEKKEI",139,"日本設計",5264,2286
"NIKKEN SEKKEI",139,"日建設計",5277,2294
"NIKKEN SEKKEI",139,"日建設計",5372,2339
"NIKKEN SEKKEI",139,"日建設計",5477,2393
"NIKKEN SEKKEI",139,"日建設計",5667,2485
"NIKKEN SEKKEI",139,"日建設計",5757,2534
"NIKKEN SEKKEI",139,"日建設計",5825,2573
"NIKKEN SEKKEI",139,"日建設計",5915,2614
"NIKKEN SEKKEI",139,"日建設計",6037,2681
"NIKKEN SEKKEI",139,"日建設計",6288,2802
"NIKKEN SEKKEI",139,"川島克也＋岡田耕治／日建設計",6394,2845
"NIKKEN SEKKEI",139,"日建設計",6483,2893
"NIKKEN SEKKEI",139,"日建設計",6500,2907
"NIKKEN SEKKEI",139,"日建設計",6523,2919
"NIKKEN SEKKEI",139,"山梨知彦＋羽鳥達也／日建設計",6556,2939
"NIKKEN SEKKEI",139,"日建設計",6664,2993
"NIKKEN SEKKEI",139,"日建設計",6665,2994
"NIKKEN SEKKEI",139,"山梨知彦 芦田智之 勝矢武之／日建設計",6673,2998
"NIKKEN SEKKEI",139,"日建設計",6696,3010
"NIKKEN SEKKEI",139,"日建設計",6736,3026
"NIKKEN SEKKEI",139,"日建設計",6811,3054
"NIKKEN SEKKEI",139,"日建設計",6911,3108
"NIKKEN SEKKEI",139,"日建設計",6914,3110
"NIKKEN SEKKEI",139,"日建設計",6917,3113
"NIKKEN SEKKEI",139,"日建設計",7010,3156
"NIKKEN SEKKEI",139,"日建設計",7027,3165
"NIKKEN SEKKEI",139,"日建設計",7028,3166
"NIKKEN SEKKEI",139,"茅野秀真＋白井大之＋鈴木健悦／日建設計",7081,3192
"NIKKEN SEKKEI",139,"山梨知彦＋羽鳥達也＋石原嘉人＋川島範久／日建設計",7117,3211
"NIKKEN SEKKEI",139,"近藤彰宏＋塩田洋＋高嶋玲子／日建設計",7192,3237
"NIKKEN SEKKEI",139,"赤木隆＋下坂浩和／日建設計",7290,3296
"NIKKEN SEKKEI",139,"川島克也＋田中公康／日建設計",7291,3297
"NIKKEN SEKKEI",139,"日建設計",7426,3357
"NIKKEN SEKKEI",139,"日建設計",7555,3421
"NIKKEN SEKKEI",139,"日建設計",7606,3456
"NIKKEN SEKKEI",139,"日建設計",7696,3509
"NIKKEN SEKKEI",139,"日建設計",7734,3528
"NIKKEN SEKKEI",139,"日建設計",7735,3529
"NIKKEN SEKKEI",139,"日建設計",7755,3539
"NIKKEN SEKKEI",139,"岩崎克也＋竹内稔＋石崎健一／日建設計",7756,3540
"NIKKEN SEKKEI",139,"大谷弘明＋千本多加子／日建設計",7757,3541
"NIKKEN SEKKEI",139,"日建設計",7879,3596
"NIKKEN SEKKEI",139,"日建設計",7900,3605
"NIKKEN SEKKEI",139,"川島克也＋勝山太郎＋中島上／日建設計",7928,3625
"NIKKEN SEKKEI",139,"茅野秀真＋白井大之＋鈴木健悦＋森隆／日建設計",7931,3628
"NIKKEN SEKKEI",139,"日建設計",7970,3653
"NIKKEN SEKKEI",139,"山梨知彦＋羽鳥達也＋笹山恭代＋石原嘉人／日建設計",7983,3658
"NIKKEN SEKKEI",139,"日建設計",8024,3679
"NIKKEN SEKKEI",139,"日建設計",8083,3704
"NIKKEN SEKKEI",139,"日建設計",8085,3706
"NIKKEN SEKKEI",139,"日建設計",8116,3727
"NIKKEN SEKKEI",139,"川島克也＋近藤彰宏／日建設計",8127,3733
"NIKKEN SEKKEI",139,"日建設計",8169,3756
"NIKKEN SEKKEI",139,"日建設計／羽鳥達也",8198,3770
"NIKKEN SEKKEI",139,"日建設計",8238,3795
"NIKKEN SEKKEI",139,"河副智之＋河野信＋西川昌志／日建設計",8272,3808
"NIKKEN SEKKEI",139,"日建設計",8280,3814
"NIKKEN SEKKEI",139,"日建設計",8281,3815
"NIKKEN SEKKEI",139,"日建設計",8312,3835
"NIKKEN SEKKEI",139,"日建設計",8351,3857
"NIKKEN SEKKEI",139,"日建設計",8402,3883
"NIKKEN SEKKEI",139,"日建設計／中本太郎＋坂本隆之＋畑野了",8409,3887
"NIKKEN SEKKEI",139,"日建設計",8411,3888
"NIKKEN SEKKEI",139,"日建設計／川島克也＋近藤彰宏＋漆間一浩",8414,3891
"NIKKEN SEKKEI",139,"日建設計",8470,3922
"NIKKEN SEKKEI",139,"日建設計",8510,3945
"NIKKEN SEKKEI",139,"日建設計",8580,3980
"NIKKEN SEKKEI",139,"日建設計",8609,4001
"NIKKEN SEKKEI",139,"日建設計",8679,4038
"NIKKEN SEKKEI",139,"日建設計",8696,4046
"NIKKEN SEKKEI",139,"日建設計",8727,4060
"NIKKEN SEKKEI",139,"日建設計",8739,4067
"NIKKEN SEKKEI",139,"日建設計／中本太郎＋石原嘉人＋萩原裕加",8750,4071
"NIKKEN SEKKEI",139,"日建設計",8832,4121
"NIKKEN SEKKEI",139,"日建設計",8836,4123
"NIKKEN SEKKEI",139,"日建設計",8860,4134
"NIKKEN SEKKEI",139,"日建設計",8881,4144
"NIKKEN SEKKEI",139,"日建設計／川島克也＋山本武志＋上野山健太",8951,4186
"NIKKEN SEKKEI",139,"日建設計",8985,4206
"NIKKEN SEKKEI",139,"高橋秀通＋大庭拓也／日建設計",9015,4227
"NIKKEN SEKKEI",139,"川島克也＋岡田耕治＋伊藤佐恵／日建設計",9052,4245
"NIKKEN SEKKEI",139,"日建設計",9071,4257
"NIKKEN SEKKEI",139,"日建設計／羽鳥達也＋加瀬美和子＋松井一哲",9110,4281
"NIKKEN SEKKEI",139,"日建設計／高橋秀通＋勝矢武之＋大庭拓也＋高橋恵多",9120,4286
"NIKKEN SEKKEI",139,"日建設計／西岡理郎 坂本隆之",9126,4291
"NIKKEN SEKKEI",139,"日建設計",9163,4311
"NIKKEN SEKKEI",139,"日建設計／木村雅一＋三上愼司＋伊東宏和",9197,4332
"NIKKEN SEKKEI",139,"日建設計",9239,4358
"NIKKEN SEKKEI",139,"日建設計",9281,4388
"NIKKEN SEKKEI",139,"日建設計／太田幸司＋松井美奈歩",9282,4389
"NIKKEN SEKKEI",139,"日建設計／杉山俊一＋髙橋央＋甚内有紀＋藤田健児＋岡部真久",9292,4392
"NIKKEN SEKKEI",139,"日建設計／芦田智之＋恩田聡＋村上博昭",9338,4420
"NIKKEN SEKKEI",139,"日建設計",9339,4421
"NIKKEN SEKKEI",139,"日建設計",9341,4423
"NIKKEN SEKKEI",139,"日建設計／若林亮＋石森秀一＋木村征也",9350,4430
"NIKKEN SEKKEI",139,"日建設計",9351,4431
"NIKKEN SEKKEI",139,"日建設計／河野信＋西川昌志",9364,4436
"NIKKEN SEKKEI",139,"高橋秀通＋勝矢武之＋大庭拓也＋高橋恵多／日建設計",9394,4457
"NIKKEN SEKKEI",139,"日建設計／高橋秀通＋大庭拓也＋高橋恵多",9478,4515
"NIKKEN SEKKEI",139,"日建設計",9509,4531
"NIKKEN SEKKEI",139,"八里直輝＋柳澤彩＋山崎隆盛／日建設計",9510,4532
"NIKKEN SEKKEI",139,"日建設計／羽月喜通＋朴玄淳＋小松良朗＋岩田友紀",9551,4553
"NIKKEN SEKKEI",139,"日建設計／大庭拓也＋松丸真佑美",9576,4566
"NIKKEN SEKKEI",139,"日建設計",9705,4641
"NIKKEN SEKKEI",139,"日建設計／小谷陽次郎＋岡田宏介＋村井健治",9720,4650
"NIKKEN SEKKEI",139,"日建設計",9753,4666
"NIKKEN SEKKEI",139,"日建設計",9887,4741
"NIKKEN SEKKEI",139,"日建設計／勝矢武之＋津田文＋加藤雅大",9918,4761
"NIKKEN SEKKEI",139,"日建設計",10016,4812
"NIKKEN SEKKEI",139,"日建設計",10046,4827
"NIKKEN SEKKEI",139,"日建設計／多喜茂＋白井尚太郎＋高畑貴良志＋戸田弘志",10062,4835
"NIKKEN SEKKEI",139,"日建設計／大澤智＋久下武彦＋吉田聡",10099,4854
"NIKKEN SEKKEI",139,"日建設計",10115,4859
"NIKKEN SEKKEI",139,"日建設計",10167,4891
"NIKKEN SEKKEI",139,"日建設計",10168,4892
"TAKENAKA CORPORATION",95,"竹中工務店",8,8
"TAKENAKA CORPORATION",95,"竹中工務店",380,235
"TAKENAKA CORPORATION",95,"竹中工務店",663,350
"TAKENAKA CORPORATION",95,"竹中工務店",1278,605
"TAKENAKA CORPORATION",95,"竹中工務店東京本店設計部",1755,822
"TAKENAKA CORPORATION",95,"竹中工務店",2254,1019
"TAKENAKA CORPORATION",95,"竹中工務店",2374,1072
"TAKENAKA CORPORATION",95,"G建築研究所",2439,1094
"TAKENAKA CORPORATION",95,"竹中工務店",2539,1132
"TAKENAKA CORPORATION",95,"竹中工務店",3055,1323
"TAKENAKA CORPORATION",95,"竹中工務店",3249,1404
"TAKENAKA CORPORATION",95,"竹中工務店",3308,1436
"TAKENAKA CORPORATION",95,"竹中工務店",3313,1441
"TAKENAKA CORPORATION",95,"竹中工務店",3429,1485
"TAKENAKA CORPORATION",95,"竹中工務店",3585,1542
"TAKENAKA CORPORATION",95,"竹中工務店",3861,1668
"TAKENAKA CORPORATION",95,"竹中工務店",3880,1677
"TAKENAKA CORPORATION",95,"竹中工務店",4316,1865
"TAKENAKA CORPORATION",95,"竹中工務店",4411,1895
"TAKENAKA CORPORATION",95,"竹中工務店",4439,1904
"TAKENAKA CORPORATION",95,"竹中工務店",4567,1961
"TAKENAKA CORPORATION",95,"竹中工務店",5087,2194
"TAKENAKA CORPORATION",95,"竹中工務店",5150,2229
"TAKENAKA CORPORATION",95,"竹中工務店",5191,2246
"TAKENAKA CORPORATION",95,"竹中工務店",5618,2462
"TAKENAKA CORPORATION",95,"竹中工務店",5696,2499
"TAKENAKA CORPORATION",95,"竹中工務店東京本店",5822,2571
"TAKENAKA CORPORATION",95,"竹中工務店",5840,2581
"TAKENAKA CORPORATION",95,"竹中工務店",6025,2673
"TAKENAKA CORPORATION",95,"竹中工務店",6072,2701
"TAKENAKA CORPORATION",95,"竹中工務店",6154,2743
"TAKENAKA CORPORATION",95,"竹中工務店",6242,2783
"TAKENAKA CORPORATION",95,"竹中工務店",6379,2835
"TAKENAKA CORPORATION",95,"竹中工務店",6411,2855
"TAKENAKA CORPORATION",95,"竹中工務店",6536,2925
"TAKENAKA CORPORATION",95,"竹中工務店",6537,2926
"TAKENAKA CORPORATION",95,"竹中工務店",6605,2964
"TAKENAKA CORPORATION",95,"竹中工務店",6615,2969
"TAKENAKA CORPORATION",95,"竹中工務店",6644,2983
"TAKENAKA CORPORATION",95,"竹中工務店",6670,2997
"TAKENAKA CORPORATION",95,"竹中工務店",6728,3020
"TAKENAKA CORPORATION",95,"竹中工務店",6733,3024
"TAKENAKA CORPORATION",95,"竹中工務店",6828,3060
"TAKENAKA CORPORATION",95,"竹中工務店",6847,3070
"TAKENAKA CORPORATION",95,"竹中工務店",6952,3126
"TAKENAKA CORPORATION",95,"竹中工務店",6964,3135
"TAKENAKA CORPORATION",95,"竹中工務店",7257,3278
"TAKENAKA CORPORATION",95,"竹中工務店",7289,3295
"TAKENAKA CORPORATION",95,"竹中工務店",7365,3332
"TAKENAKA CORPORATION",95,"竹中工務店",7399,3344
"TAKENAKA CORPORATION",95,"竹中工務店",7508,3403
"TAKENAKA CORPORATION",95,"竹中工務店",7619,3463
"TAKENAKA CORPORATION",95,"竹中工務店",7767,3548
"TAKENAKA CORPORATION",95,"竹中工務店",7817,3569
"TAKENAKA CORPORATION",95,"竹中工務店",7840,3577
"TAKENAKA CORPORATION",95,"竹中工務店",7920,3618
"TAKENAKA CORPORATION",95,"竹中工務店",7934,3630
"TAKENAKA CORPORATION",95,"竹中工務店",7939,3633
"TAKENAKA CORPORATION",95,"竹中工務店",8097,3715
"TAKENAKA CORPORATION",95,"竹中工務店",8101,3718
"TAKENAKA CORPORATION",95,"竹中工務店",8158,3751
"TAKENAKA CORPORATION",95,"竹中工務店",8180,3763
"TAKENAKA CORPORATION",95,"竹中工務店",8211,3775
"TAKENAKA CORPORATION",95,"竹中工務店",8250,3798
"TAKENAKA CORPORATION",95,"竹中工務店",8311,3834
"TAKENAKA CORPORATION",95,"竹中工務店",8352,3858
"TAKENAKA CORPORATION",95,"竹中工務店",8527,3954
"TAKENAKA CORPORATION",95,"竹中工務店",8531,3957
"TAKENAKA CORPORATION",95,"竹中工務店",8566,3975
"TAKENAKA CORPORATION",95,"竹中工務店",8777,4089
"TAKENAKA CORPORATION",95,"竹中工務店",8815,4110
"TAKENAKA CORPORATION",95,"竹中工務店",8816,4111
"TAKENAKA CORPORATION",95,"竹中工務店",8833,4122
"TAKENAKA CORPORATION",95,"竹中工務店",8973,4200
"TAKENAKA CORPORATION",95,"竹中工務店",9121,4287
"TAKENAKA CORPORATION",95,"竹中工務店",9192,4328
"TAKENAKA CORPORATION",95,"竹中工務店",9239,4358
"TAKENAKA CORPORATION",95,"竹中工務店",9311,4407
"TAKENAKA CORPORATION",95,"竹中工務店",9313,4409
"TAKENAKA CORPORATION",95,"竹中工務店",9339,4421
"TAKENAKA CORPORATION",95,"竹中工務店",9347,4427
"TAKENAKA CORPORATION",95,"竹中工務店",9399,4461
"TAKENAKA CORPORATION",95,"竹中工務店",9408,4468
"TAKENAKA CORPORATION",95,"竹中工務店",9419,4476
"TAKENAKA CORPORATION",95,"竹中工務店",9467,4508
"TAKENAKA CORPORATION",95,"竹中工務店",9479,4516
"TAKENAKA CORPORATION",95,"竹中工務店",9648,4608
"TAKENAKA CORPORATION",95,"竹中工務店",9668,4621
"TAKENAKA CORPORATION",95,"竹中工務店",9716,4647
"TAKENAKA CORPORATION",95,"竹中工務店",9888,4742
"TAKENAKA CORPORATION",95,"竹中工務店",9908,4756
"TAKENAKA CORPORATION",95,"竹中工務店",9934,4770
"TAKENAKA CORPORATION",95,"竹中工務店",10016,4812
"TAKENAKA CORPORATION",95,"竹中工務店",10071,4841
"TAKENAKA CORPORATION",95,"竹中工務店",10135,4868
"NIHON SEKKEI",76,"日本設計",2825,1231
"NIHON SEKKEI",76,"日本設計",3074,1330
"NIHON SEKKEI",76,"日本設計ハウステンボス設計室",3214,1392
"NIHON SEKKEI",76,"日本設計",3548,1524
"NIHON SEKKEI",76,"日本設計",3880,1677
"NIHON SEKKEI",76,"日本設計",4029,1754
"NIHON SEKKEI",76,"日本設計",4598,1975
"NIHON SEKKEI",76,"日本設計",4709,2016
"NIHON SEKKEI",76,"日本設計",4745,2027
"NIHON SEKKEI",76,"日本設計",4822,2061
"NIHON SEKKEI",76,"日本設計",4940,2121
"NIHON SEKKEI",76,"日本設計",5217,2259
"NIHON SEKKEI",76,"日本設計",5309,2311
"NIHON SEKKEI",76,"日本設計・九和設計",5437,2370
"NIHON SEKKEI",76,"日本設計",5533,2418
"NIHON SEKKEI",76,"日本設計",5695,2498
"NIHON SEKKEI",76,"日本設計",5742,2527
"NIHON SEKKEI",76,"日本設計",5758,2535
"NIHON SEKKEI",76,"日本設計",6118,2726
"NIHON SEKKEI",76,"日本設計",6190,2760
"NIHON SEKKEI",76,"日本設計",6286,2800
"NIHON SEKKEI",76,"日本設計",6357,2825
"NIHON SEKKEI",76,"日本設計",6363,2829
"NIHON SEKKEI",76,"日本設計",6442,2874
"NIHON SEKKEI",76,"日本設計",6463,2883
"NIHON SEKKEI",76,"日本設計",6595,2959
"NIHON SEKKEI",76,"日本設計",6733,3024
"NIHON SEKKEI",76,"日本設計",7027,3165
"NIHON SEKKEI",76,"日本設計",7029,3167
"NIHON SEKKEI",76,"日本設計",7092,3197
"NIHON SEKKEI",76,"日本設計",7205,3245
"NIHON SEKKEI",76,"大坪泰＋御手洗僚子／日本設計",7270,3288
"NIHON SEKKEI",76,"日本設計",7312,3307
"NIHON SEKKEI",76,"高橋正泰＋村山純二＋武田新平／日本設計",7400,3345
"NIHON SEKKEI",76,"高橋正泰＋利田純一＋塩崎創／日本設計",7401,3346
"NIHON SEKKEI",76,"日本設計",7506,3402
"NIHON SEKKEI",76,"日本設計／小泉治・藤田雅義",7517,3404
"NIHON SEKKEI",76,"日本設計",7735,3529
"NIHON SEKKEI",76,"日本設計",7809,3564
"NIHON SEKKEI",76,"日本設計",7878,3595
"NIHON SEKKEI",76,"日本設計",7929,3626
"NIHON SEKKEI",76,"日本設計",7933,3629
"NIHON SEKKEI",76,"近宮健一・東本光尚／日本設計",8029,3681
"NIHON SEKKEI",76,"竹林正彦／日本設計",8135,3738
"NIHON SEKKEI",76,"日本設計",8164,3755
"NIHON SEKKEI",76,"日本設計",8172,3757
"NIHON SEKKEI",76,"日本設計",8278,3813
"NIHON SEKKEI",76,"日本設計",8341,3851
"NIHON SEKKEI",76,"日本設計",8363,3862
"NIHON SEKKEI",76,"日本設計",8531,3957
"NIHON SEKKEI",76,"日本設計",8581,3981
"NIHON SEKKEI",76,"日本設計",8595,3991
"NIHON SEKKEI",76,"竹林正彦／日本設計",8609,4001
"NIHON SEKKEI",76,"日本設計",8653,4021
"NIHON SEKKEI",76,"日本設計",8740,4068
"NIHON SEKKEI",76,"日本設計",8755,4073
"NIHON SEKKEI",76,"日本設計",8817,4112
"NIHON SEKKEI",76,"日本設計",8968,4196
"NIHON SEKKEI",76,"日本設計",8973,4200
"NIHON SEKKEI",76,"日本設計",8984,4205
"NIHON SEKKEI",76,"日本設計",9022,4232
"NIHON SEKKEI",76,"日本設計／山﨑彰夫＋井上信次郎＋畑江未央＋高増拓実",9196,4331
"NIHON SEKKEI",76,"日本設計／塚川譲＋堀駿",9293,4393
"NIHON SEKKEI",76,"日本設計",9348,4428
"NIHON SEKKEI",76,"日本設計",9349,4429
"NIHON SEKKEI",76,"小泉治＋市丸貴裕＋草野崇文＋吉岡紘介／日本設計",9383,4449
"NIHON SEKKEI",76,"日本設計",9420,4477
"NIHON SEKKEI",76,"日本設計／廣瀬浩二＋武田新平",9460,4503
"NIHON SEKKEI",76,"日本設計",9594,4573
"NIHON SEKKEI",76,"小泉治＋市丸貴裕＋草野崇文＋中村伸／日本設計",9684,4629
"NIHON SEKKEI",76,"日本設計",9716,4647
"NIHON SEKKEI",76,"日本設計",9718,4649
"NIHON SEKKEI",76,"日本設計",9888,4742
"NIHON SEKKEI",76,"日本設計",9897,4748
"NIHON SEKKEI",76,"日本設計",10100,4855
"NIHON SEKKEI",76,"日本設計",10168,4892
"SHIMIZU CORPORATION",50,"清水建設",113,93
"SHIMIZU CORPORATION",50,"清水建設",2813,1226
"SHIMIZU CORPORATION",50,"清水建設",3024,1309
"SHIMIZU CORPORATION",50,"清水建設",3044,1317
"SHIMIZU CORPORATION",50,"清水建設一級建築士事務所",3506,1511
"SHIMIZU CORPORATION",50,"清水建設",3708,1592
"SHIMIZU CORPORATION",50,"清水建設設計本部",3744,1607
"SHIMIZU CORPORATION",50,"清水建設一級建築士事務所",4010,1743
"SHIMIZU CORPORATION",50,"清水建設一級建築士事務所",4103,1785
"SHIMIZU CORPORATION",50,"清水建設設計本部",4492,1926
"SHIMIZU CORPORATION",50,"清水建設一級建築士事務所",5193,2247
"SHIMIZU CORPORATION",50,"清水建設",5652,2478
"SHIMIZU CORPORATION",50,"清水建設",5653,2479
"SHIMIZU CORPORATION",50,"清水建設",6017,2668
"SHIMIZU CORPORATION",50,"清水建設",6399,2849
"SHIMIZU CORPORATION",50,"清水建設",6448,2878
"SHIMIZU CORPORATION",50,"清水建設一級建築士事務所",6523,2919
"SHIMIZU CORPORATION",50,"清水建設",6627,2976
"SHIMIZU CORPORATION",50,"清水建設",6711,3014
"SHIMIZU CORPORATION",50,"清水建設一級建築士事務所",6829,3061
